,CWE,CVE,CVSS_V3_baseScore,CVSS_V3_exploitabilityScore,CVSS_V3_attackComplexity,CVSS_V3_privilegesRequired,CVSS_V3_userInteraction
5019,CWE-79,CVE-2019-14547,5.4,2.3,LOW,LOW,REQUIRED
5020,CWE-79,CVE-2019-14548,5.4,2.3,LOW,LOW,REQUIRED
5021,CWE-79,CVE-2019-14549,5.4,2.3,LOW,LOW,REQUIRED
5022,CWE-79,CVE-2019-14550,5.4,2.3,LOW,LOW,REQUIRED
5023,CWE-352,CVE-2019-14551,9.8,3.9,LOW,NONE,NONE
5024,CWE-287,CVE-2019-14553,4.9,1.2,LOW,HIGH,NONE
5025,CWE-665,CVE-2019-14556,4.4,0.8,LOW,HIGH,NONE
5026,CWE-120,CVE-2019-14557,8.0,2.1,LOW,LOW,NONE
5027,NVD-CWE-Other,CVE-2019-14558,5.7,2.1,LOW,LOW,NONE
5028,CWE-400,CVE-2019-14559,7.5,3.9,LOW,NONE,NONE
5029,CWE-787,CVE-2019-1456,8.8,2.8,LOW,NONE,REQUIRED
5030,CWE-190,CVE-2019-14562,5.5,1.8,LOW,LOW,NONE
5031,CWE-190,CVE-2019-14563,7.8,1.8,LOW,LOW,NONE
5032,CWE-665,CVE-2019-14565,7.8,1.8,LOW,LOW,NONE
5033,CWE-20,CVE-2019-14566,7.8,1.8,LOW,LOW,NONE
5034,CWE-276,CVE-2019-14568,7.8,1.8,LOW,LOW,NONE
5035,CWE-119,CVE-2019-14569,7.8,1.8,LOW,LOW,NONE
5036,CWE-732,CVE-2019-1457,7.8,1.8,LOW,NONE,REQUIRED
5037,CWE-787,CVE-2019-14570,7.8,1.8,LOW,LOW,NONE
5038,CWE-125,CVE-2019-14574,5.5,1.8,LOW,LOW,NONE
5039,NVD-CWE-noinfo,CVE-2019-14575,7.8,1.8,LOW,LOW,NONE
5040,NVD-CWE-noinfo,CVE-2019-1458,7.8,1.8,LOW,LOW,NONE
5041,CWE-416,CVE-2019-14586,8.0,2.1,LOW,LOW,NONE
5042,NVD-CWE-noinfo,CVE-2019-14587,6.5,2.8,LOW,NONE,NONE
5043,NVD-CWE-noinfo,CVE-2019-14590,5.5,1.8,LOW,LOW,NONE
5044,CWE-20,CVE-2019-14591,5.5,1.8,LOW,LOW,NONE
5045,NVD-CWE-noinfo,CVE-2019-14596,5.5,1.8,LOW,LOW,NONE
5046,CWE-287,CVE-2019-14598,6.7,0.8,LOW,HIGH,NONE
5047,CWE-426,CVE-2019-14599,7.8,1.8,LOW,LOW,NONE
5048,NVD-CWE-noinfo,CVE-2019-1460,4.6,2.1,LOW,LOW,REQUIRED
5049,CWE-427,CVE-2019-14600,6.7,0.8,LOW,HIGH,NONE
5050,CWE-276,CVE-2019-14601,7.8,1.8,LOW,LOW,NONE
5051,CWE-276,CVE-2019-14602,7.8,1.8,LOW,LOW,NONE
5052,CWE-276,CVE-2019-14603,7.8,1.8,LOW,LOW,NONE
5053,CWE-476,CVE-2019-14604,5.5,1.8,LOW,LOW,NONE
5054,CWE-276,CVE-2019-14605,7.8,1.8,LOW,LOW,NONE
5055,CWE-754,CVE-2019-14607,5.3,1.8,LOW,LOW,NONE
5056,CWE-119,CVE-2019-14608,7.8,1.8,LOW,LOW,NONE
5057,CWE-20,CVE-2019-14609,6.7,0.8,LOW,HIGH,NONE
5058,NVD-CWE-noinfo,CVE-2019-1461,6.5,2.8,LOW,NONE,REQUIRED
5059,NVD-CWE-Other,CVE-2019-14610,7.8,1.8,LOW,LOW,NONE
5060,CWE-190,CVE-2019-14611,6.7,0.8,LOW,HIGH,NONE
5061,CWE-787,CVE-2019-14612,6.7,0.8,LOW,HIGH,NONE
5062,CWE-269,CVE-2019-14613,7.8,1.8,LOW,LOW,NONE
5063,CWE-200,CVE-2019-14615,5.5,1.8,LOW,NONE,REQUIRED
5064,CWE-908,CVE-2019-1462,7.8,1.8,LOW,NONE,REQUIRED
5065,NVD-CWE-noinfo,CVE-2019-14620,6.5,2.8,LOW,NONE,NONE
5066,NVD-CWE-Other,CVE-2019-14625,4.4,0.8,LOW,HIGH,NONE
5067,CWE-269,CVE-2019-14626,6.7,0.8,LOW,HIGH,NONE
5068,CWE-732,CVE-2019-14629,5.5,1.8,LOW,LOW,NONE
5069,CWE-200,CVE-2019-1463,5.5,1.8,LOW,LOW,NONE
5070,CWE-200,CVE-2019-14630,4.6,0.9,LOW,NONE,NONE
5071,CWE-200,CVE-2019-1464,5.5,1.8,LOW,NONE,REQUIRED
5072,CWE-125,CVE-2019-1465,6.5,2.8,LOW,NONE,REQUIRED
5073,CWE-79,CVE-2019-14652,6.1,2.8,LOW,NONE,REQUIRED
5074,CWE-79,CVE-2019-14653,6.1,2.8,LOW,NONE,REQUIRED
5075,NVD-CWE-noinfo,CVE-2019-14654,8.8,2.8,LOW,LOW,NONE
5076,CWE-434,CVE-2019-14656,8.8,2.8,LOW,LOW,NONE
5077,CWE-434,CVE-2019-14657,8.8,2.8,LOW,LOW,NONE
5078,CWE-22,CVE-2019-14657,8.8,2.8,LOW,LOW,NONE
5079,CWE-125,CVE-2019-1466,6.5,2.8,LOW,NONE,REQUIRED
5080,CWE-787,CVE-2019-14662,5.5,1.8,LOW,NONE,REQUIRED
5081,CWE-787,CVE-2019-14663,5.5,1.8,LOW,NONE,REQUIRED
5082,CWE-326,CVE-2019-14664,6.5,2.8,LOW,NONE,REQUIRED
5083,CWE-787,CVE-2019-14665,5.5,1.8,LOW,NONE,REQUIRED
5084,CWE-200,CVE-2019-14666,8.8,2.8,LOW,LOW,NONE
5085,CWE-79,CVE-2019-14667,6.1,2.8,LOW,NONE,REQUIRED
5086,CWE-79,CVE-2019-14668,5.4,2.3,LOW,LOW,REQUIRED
5087,CWE-79,CVE-2019-14669,5.4,2.3,LOW,LOW,REQUIRED
5088,CWE-200,CVE-2019-1467,6.5,2.8,LOW,NONE,REQUIRED
5089,CWE-79,CVE-2019-14670,5.4,2.3,LOW,LOW,REQUIRED
5090,CWE-200,CVE-2019-14671,3.3,1.8,LOW,LOW,NONE
5091,CWE-79,CVE-2019-14672,5.4,2.3,LOW,LOW,REQUIRED
5092,CWE-611,CVE-2019-14678,10.0,3.9,LOW,NONE,NONE
5093,CWE-352,CVE-2019-14679,6.5,2.8,LOW,NONE,REQUIRED
5094,CWE-787,CVE-2019-1468,8.8,2.8,LOW,NONE,REQUIRED
5095,CWE-352,CVE-2019-14680,5.7,2.1,LOW,LOW,REQUIRED
5096,CWE-352,CVE-2019-14681,8.8,2.8,LOW,NONE,REQUIRED
5097,CWE-352,CVE-2019-14682,4.3,2.8,LOW,NONE,REQUIRED
5098,CWE-352,CVE-2019-14683,5.7,2.1,LOW,LOW,REQUIRED
5099,CWE-426,CVE-2019-14684,7.8,1.8,LOW,NONE,REQUIRED
5100,CWE-428,CVE-2019-14685,7.8,1.8,LOW,LOW,NONE
5101,CWE-426,CVE-2019-14686,7.8,1.8,LOW,NONE,REQUIRED
5102,CWE-426,CVE-2019-14687,7.8,1.8,LOW,NONE,REQUIRED
5103,CWE-427,CVE-2019-14688,7.0,1.0,HIGH,NONE,REQUIRED
5104,CWE-200,CVE-2019-1469,5.5,1.8,LOW,LOW,NONE
5105,CWE-787,CVE-2019-14690,8.8,2.8,LOW,NONE,REQUIRED
5106,CWE-787,CVE-2019-14691,8.8,2.8,LOW,NONE,REQUIRED
5107,CWE-787,CVE-2019-14692,8.8,2.8,LOW,NONE,REQUIRED
5108,CWE-611,CVE-2019-14693,8.1,2.8,LOW,LOW,NONE
5109,CWE-416,CVE-2019-14694,4.7,1.0,HIGH,LOW,NONE
5110,CWE-89,CVE-2019-14695,9.8,3.9,LOW,NONE,NONE
5111,CWE-79,CVE-2019-14696,6.1,2.8,LOW,NONE,REQUIRED
5112,CWE-787,CVE-2019-14697,9.8,3.9,LOW,NONE,NONE
5113,CWE-119,CVE-2019-14698,9.8,3.9,LOW,NONE,NONE
5114,CWE-78,CVE-2019-14699,9.8,3.9,LOW,NONE,NONE
5115,CWE-200,CVE-2019-1470,6.0,1.5,LOW,HIGH,NONE
5116,CWE-20,CVE-2019-1470,6.0,1.5,LOW,HIGH,NONE
5117,CWE-22,CVE-2019-14700,7.5,3.9,LOW,NONE,NONE
5118,CWE-22,CVE-2019-14701,7.5,3.9,LOW,NONE,NONE
5119,CWE-89,CVE-2019-14702,9.8,3.9,LOW,NONE,NONE
5120,CWE-352,CVE-2019-14703,8.8,2.8,LOW,NONE,REQUIRED
5121,CWE-918,CVE-2019-14704,9.8,3.9,LOW,NONE,NONE
5122,CWE-287,CVE-2019-14705,7.2,1.2,LOW,HIGH,NONE
5123,CWE-119,CVE-2019-14706,7.5,3.9,LOW,NONE,NONE
5124,NVD-CWE-noinfo,CVE-2019-14707,7.2,1.2,LOW,HIGH,NONE
5125,CWE-119,CVE-2019-14708,9.8,3.9,LOW,NONE,NONE
5126,CWE-522,CVE-2019-14709,9.8,3.9,LOW,NONE,NONE
5127,CWE-20,CVE-2019-1471,8.2,1.5,LOW,HIGH,NONE
5128,CWE-863,CVE-2019-14711,7.0,1.0,HIGH,LOW,NONE
5129,NVD-CWE-noinfo,CVE-2019-14712,7.8,1.8,LOW,LOW,NONE
5130,NVD-CWE-noinfo,CVE-2019-14713,5.5,1.8,LOW,LOW,NONE
5131,CWE-787,CVE-2019-14715,6.8,0.9,LOW,NONE,NONE
5132,NVD-CWE-noinfo,CVE-2019-14716,6.6,0.7,LOW,LOW,NONE
5133,CWE-120,CVE-2019-14717,7.8,1.8,LOW,LOW,NONE
5134,CWE-276,CVE-2019-14718,6.7,0.8,LOW,HIGH,NONE
5135,NVD-CWE-noinfo,CVE-2019-14719,7.8,1.8,LOW,LOW,NONE
5136,CWE-200,CVE-2019-1472,5.5,1.8,LOW,LOW,NONE
5137,CWE-639,CVE-2019-14721,6.5,2.8,LOW,LOW,NONE
5138,NVD-CWE-noinfo,CVE-2019-14722,4.3,2.8,LOW,LOW,NONE
5139,NVD-CWE-noinfo,CVE-2019-14723,4.3,2.8,LOW,LOW,NONE
5140,CWE-639,CVE-2019-14724,7.5,3.9,LOW,NONE,NONE
5141,CWE-639,CVE-2019-14725,4.3,2.8,LOW,LOW,NONE
5142,NVD-CWE-noinfo,CVE-2019-14726,5.4,2.8,LOW,LOW,NONE
5143,NVD-CWE-noinfo,CVE-2019-14727,4.3,2.8,LOW,LOW,NONE
5144,NVD-CWE-noinfo,CVE-2019-14728,4.3,2.8,LOW,LOW,NONE
5145,NVD-CWE-noinfo,CVE-2019-14729,4.3,2.8,LOW,LOW,NONE
5146,NVD-CWE-noinfo,CVE-2019-14730,4.3,2.8,LOW,LOW,NONE
5147,CWE-79,CVE-2019-14731,5.4,2.3,LOW,LOW,REQUIRED
5148,CWE-787,CVE-2019-14732,8.8,2.8,LOW,NONE,REQUIRED
5149,CWE-787,CVE-2019-14733,8.8,2.8,LOW,NONE,REQUIRED
5150,CWE-787,CVE-2019-14734,8.8,2.8,LOW,NONE,REQUIRED
5151,CWE-276,CVE-2019-14737,7.8,1.8,LOW,LOW,NONE
5152,CWE-200,CVE-2019-1474,5.5,1.8,LOW,LOW,NONE
5153,CWE-732,CVE-2019-14743,6.6,0.7,LOW,LOW,NONE
5154,CWE-78,CVE-2019-14744,7.8,1.8,LOW,NONE,REQUIRED
5155,CWE-77,CVE-2019-14745,7.8,1.8,LOW,NONE,REQUIRED
5156,CWE-94,CVE-2019-14746,9.8,3.9,LOW,NONE,NONE
5157,CWE-79,CVE-2019-14747,6.1,2.8,LOW,NONE,REQUIRED
5158,CWE-434,CVE-2019-14748,5.4,2.3,LOW,LOW,REQUIRED
5159,CWE-79,CVE-2019-14748,5.4,2.3,LOW,LOW,REQUIRED
5160,CWE-1236,CVE-2019-14749,8.8,2.8,LOW,NONE,REQUIRED
5161,CWE-79,CVE-2019-14750,6.1,2.8,LOW,NONE,REQUIRED
5162,CWE-22,CVE-2019-14751,7.5,3.9,LOW,NONE,NONE
5163,CWE-79,CVE-2019-14752,6.1,2.8,LOW,NONE,REQUIRED
5164,CWE-120,CVE-2019-14753,7.5,3.9,LOW,NONE,NONE
5165,CWE-89,CVE-2019-14754,9.8,3.9,LOW,NONE,NONE
5166,CWE-434,CVE-2019-14755,8.8,2.8,LOW,LOW,NONE
5167,CWE-79,CVE-2019-14756,6.1,2.8,LOW,NONE,REQUIRED
5168,CWE-79,CVE-2019-14757,6.1,2.8,LOW,NONE,REQUIRED
5169,CWE-79,CVE-2019-14758,6.1,2.8,LOW,NONE,REQUIRED
5170,CWE-74,CVE-2019-14759,4.4,1.8,LOW,NONE,REQUIRED
5171,NVD-CWE-noinfo,CVE-2019-1476,7.8,1.8,LOW,LOW,NONE
5172,CWE-74,CVE-2019-14760,4.4,1.8,LOW,NONE,REQUIRED
5173,CWE-74,CVE-2019-14761,4.4,1.8,LOW,NONE,REQUIRED
5174,CWE-189,CVE-2019-14763,5.5,1.8,LOW,LOW,NONE
5175,NVD-CWE-noinfo,CVE-2019-14765,8.8,2.8,LOW,LOW,NONE
5176,CWE-22,CVE-2019-14766,6.5,2.8,LOW,LOW,NONE
5177,CWE-22,CVE-2019-14767,7.5,3.9,LOW,NONE,NONE
5178,CWE-434,CVE-2019-14768,8.8,2.8,LOW,LOW,NONE
5179,CWE-79,CVE-2019-14769,6.1,2.8,LOW,NONE,REQUIRED
5180,NVD-CWE-noinfo,CVE-2019-1477,7.8,1.8,LOW,LOW,NONE
5181,CWE-79,CVE-2019-14770,6.1,2.8,LOW,NONE,REQUIRED
5182,CWE-20,CVE-2019-14771,9.8,3.9,LOW,NONE,NONE
5183,CWE-79,CVE-2019-14772,6.1,2.8,LOW,NONE,REQUIRED
5184,NVD-CWE-noinfo,CVE-2019-14773,7.5,3.9,LOW,NONE,NONE
5185,CWE-79,CVE-2019-14774,6.1,2.8,LOW,NONE,REQUIRED
5186,CWE-125,CVE-2019-14776,7.8,1.8,LOW,NONE,REQUIRED
5187,CWE-416,CVE-2019-14777,7.8,1.8,LOW,NONE,REQUIRED
5188,CWE-416,CVE-2019-14778,7.8,1.8,LOW,NONE,REQUIRED
5189,NVD-CWE-noinfo,CVE-2019-1478,7.8,1.8,LOW,LOW,NONE
5190,CWE-532,CVE-2019-14782,6.5,2.8,LOW,LOW,NONE
5191,NVD-CWE-noinfo,CVE-2019-14783,5.5,1.8,LOW,LOW,NONE
5192,CWE-79,CVE-2019-14784,6.1,2.8,LOW,NONE,REQUIRED
5193,CWE-79,CVE-2019-14785,5.4,2.3,LOW,LOW,REQUIRED
5194,CWE-94,CVE-2019-14786,6.5,2.8,LOW,LOW,NONE
5195,CWE-79,CVE-2019-14787,5.4,2.3,LOW,LOW,REQUIRED
5196,CWE-22,CVE-2019-14788,8.8,2.8,LOW,LOW,NONE
5197,CWE-79,CVE-2019-14789,6.1,2.8,LOW,NONE,REQUIRED
5198,CWE-79,CVE-2019-14790,6.1,2.8,LOW,NONE,REQUIRED
5199,CWE-79,CVE-2019-14791,6.1,2.8,LOW,NONE,REQUIRED
5200,CWE-79,CVE-2019-14792,5.4,2.3,LOW,LOW,REQUIRED
5201,CWE-862,CVE-2019-14793,6.5,2.8,LOW,LOW,NONE
5202,CWE-19,CVE-2019-14794,7.5,3.9,LOW,NONE,NONE
5203,CWE-79,CVE-2019-14795,4.8,1.7,LOW,HIGH,REQUIRED
5204,CWE-79,CVE-2019-14796,5.4,2.3,LOW,LOW,REQUIRED
5205,CWE-79,CVE-2019-14797,5.4,2.3,LOW,LOW,REQUIRED
5206,CWE-22,CVE-2019-14798,4.9,1.2,LOW,HIGH,NONE
5207,CWE-79,CVE-2019-14799,6.1,2.8,LOW,NONE,REQUIRED
5208,CWE-125,CVE-2019-1480,4.3,2.8,LOW,NONE,REQUIRED
5209,CWE-200,CVE-2019-14800,5.3,3.9,LOW,NONE,NONE
5210,CWE-89,CVE-2019-14801,9.8,3.9,LOW,NONE,NONE
5211,CWE-79,CVE-2019-14804,4.8,1.7,LOW,HIGH,REQUIRED
5212,CWE-79,CVE-2019-14805,4.8,1.7,LOW,HIGH,REQUIRED
5213,CWE-331,CVE-2019-14806,7.5,3.9,LOW,NONE,NONE
5214,CWE-79,CVE-2019-14807,6.1,2.8,LOW,NONE,REQUIRED
5215,CWE-924,CVE-2019-14808,6.8,1.6,HIGH,NONE,REQUIRED
5216,NVD-CWE-noinfo,CVE-2019-14809,9.8,3.9,LOW,NONE,NONE
5217,CWE-125,CVE-2019-1481,4.3,2.8,LOW,NONE,REQUIRED
5218,CWE-362,CVE-2019-14810,5.9,2.2,HIGH,NONE,NONE
5219,CWE-863,CVE-2019-14811,7.8,1.8,LOW,NONE,REQUIRED
5220,CWE-732,CVE-2019-14812,7.8,1.8,LOW,NONE,REQUIRED
5221,CWE-863,CVE-2019-14813,9.8,3.9,LOW,NONE,NONE
5222,CWE-120,CVE-2019-14814,7.8,1.8,LOW,LOW,NONE
5223,CWE-787,CVE-2019-14815,7.8,1.8,LOW,LOW,NONE
5224,CWE-120,CVE-2019-14816,7.8,1.8,LOW,LOW,NONE
5225,CWE-863,CVE-2019-14817,7.8,1.8,LOW,NONE,REQUIRED
5226,CWE-772,CVE-2019-14818,7.5,3.9,LOW,NONE,NONE
5227,CWE-269,CVE-2019-14819,8.8,2.8,LOW,LOW,NONE
5228,CWE-200,CVE-2019-14820,4.3,2.8,LOW,LOW,NONE
5229,CWE-787,CVE-2019-14821,8.8,2.0,LOW,LOW,NONE
5230,CWE-862,CVE-2019-14822,7.1,1.8,LOW,LOW,NONE
5231,CWE-295,CVE-2019-14823,7.4,2.2,HIGH,NONE,NONE
5232,CWE-732,CVE-2019-14824,6.5,2.8,LOW,LOW,NONE
5233,CWE-319,CVE-2019-14825,2.7,1.2,LOW,HIGH,NONE
5234,CWE-613,CVE-2019-14826,4.4,0.8,LOW,HIGH,NONE
5235,CWE-59,CVE-2019-1483,7.8,1.8,LOW,LOW,NONE
5236,CWE-863,CVE-2019-14832,7.5,1.6,HIGH,LOW,NONE
5237,CWE-521,CVE-2019-14833,5.4,2.8,LOW,LOW,NONE
5238,CWE-770,CVE-2019-14834,3.7,2.2,HIGH,NONE,NONE
5239,CWE-120,CVE-2019-14835,7.8,1.8,LOW,LOW,NONE
5240,CWE-798,CVE-2019-14837,9.1,3.9,LOW,NONE,NONE
5241,CWE-269,CVE-2019-14838,4.9,1.2,LOW,HIGH,NONE
5242,CWE-20,CVE-2019-1484,7.8,1.8,LOW,NONE,REQUIRED
5243,CWE-681,CVE-2019-14842,9.8,3.9,LOW,NONE,NONE
5244,CWE-863,CVE-2019-14843,8.8,2.8,LOW,LOW,NONE
5245,NVD-CWE-Other,CVE-2019-14844,7.5,3.9,LOW,NONE,NONE
5246,CWE-494,CVE-2019-14845,5.3,1.6,HIGH,NONE,NONE
5247,CWE-532,CVE-2019-14846,7.8,1.8,LOW,LOW,NONE
5248,CWE-117,CVE-2019-14846,7.8,1.8,LOW,LOW,NONE
5249,CWE-476,CVE-2019-14847,4.9,1.2,LOW,HIGH,NONE
5250,CWE-79,CVE-2019-14849,5.4,2.3,LOW,LOW,REQUIRED
5251,CWE-787,CVE-2019-1485,7.5,1.6,HIGH,NONE,REQUIRED
5252,CWE-755,CVE-2019-14853,7.5,3.9,LOW,NONE,NONE
5253,CWE-532,CVE-2019-14854,6.5,2.8,LOW,LOW,NONE
5254,CWE-327,CVE-2019-14855,7.5,3.9,LOW,NONE,NONE
5255,CWE-287,CVE-2019-14856,6.5,2.8,LOW,LOW,NONE
5256,CWE-601,CVE-2019-14857,6.1,2.8,LOW,NONE,REQUIRED
5257,CWE-532,CVE-2019-14858,5.5,1.8,LOW,LOW,NONE
5258,CWE-347,CVE-2019-14859,9.1,3.9,LOW,NONE,NONE
5259,CWE-601,CVE-2019-1486,6.1,2.8,LOW,NONE,REQUIRED
5260,NVD-CWE-Other,CVE-2019-14860,6.5,2.8,LOW,NONE,REQUIRED
5261,CWE-276,CVE-2019-14861,5.3,1.6,HIGH,LOW,NONE
5262,CWE-79,CVE-2019-14862,6.1,2.8,LOW,NONE,REQUIRED
5263,CWE-79,CVE-2019-14863,6.1,2.8,LOW,NONE,REQUIRED
5264,CWE-532,CVE-2019-14864,6.5,2.8,LOW,LOW,NONE
5265,NVD-CWE-noinfo,CVE-2019-14865,5.5,1.8,LOW,LOW,NONE
5266,NVD-CWE-Other,CVE-2019-14866,7.3,1.3,LOW,LOW,REQUIRED
5267,CWE-400,CVE-2019-14867,8.8,2.8,LOW,NONE,REQUIRED
5268,CWE-94,CVE-2019-14867,8.8,2.8,LOW,NONE,REQUIRED
5269,CWE-77,CVE-2019-14868,7.8,1.8,LOW,LOW,NONE
5270,CWE-732,CVE-2019-14869,8.8,2.8,LOW,NONE,REQUIRED
5271,CWE-200,CVE-2019-1487,6.5,2.8,LOW,LOW,NONE
5272,CWE-287,CVE-2019-14870,5.4,2.8,LOW,LOW,NONE
5273,CWE-476,CVE-2019-14871,6.5,2.8,LOW,LOW,NONE
5274,CWE-476,CVE-2019-14872,6.5,2.8,LOW,LOW,NONE
5275,CWE-476,CVE-2019-14873,6.5,2.8,LOW,LOW,NONE
5276,CWE-476,CVE-2019-14874,6.5,2.8,LOW,LOW,NONE
5277,CWE-476,CVE-2019-14875,6.5,2.8,LOW,LOW,NONE
5278,CWE-476,CVE-2019-14876,6.5,2.8,LOW,LOW,NONE
5279,CWE-476,CVE-2019-14877,6.5,2.8,LOW,LOW,NONE
5280,CWE-476,CVE-2019-14878,6.5,2.8,LOW,LOW,NONE
5281,CWE-273,CVE-2019-14879,5.4,2.8,LOW,LOW,NONE
5282,NVD-CWE-noinfo,CVE-2019-1488,3.3,1.8,LOW,LOW,NONE
5283,NVD-CWE-noinfo,CVE-2019-14880,9.1,3.9,LOW,NONE,NONE
5284,CWE-79,CVE-2019-14881,6.1,2.8,LOW,NONE,REQUIRED
5285,CWE-601,CVE-2019-14882,6.1,2.8,LOW,NONE,REQUIRED
5286,CWE-862,CVE-2019-14883,5.3,3.9,LOW,NONE,NONE
5287,CWE-79,CVE-2019-14884,6.1,2.8,LOW,NONE,REQUIRED
5288,CWE-200,CVE-2019-14885,4.3,2.8,LOW,LOW,NONE
5289,CWE-290,CVE-2019-14886,6.5,2.8,LOW,LOW,NONE
5290,CWE-326,CVE-2019-14887,9.1,3.9,LOW,NONE,NONE
5291,CWE-400,CVE-2019-14888,7.5,3.9,LOW,NONE,NONE
5292,CWE-78,CVE-2019-14889,8.0,2.1,LOW,LOW,REQUIRED
5293,CWE-200,CVE-2019-1489,7.5,3.9,LOW,NONE,NONE
5294,CWE-312,CVE-2019-14890,8.4,2.0,LOW,LOW,NONE
5295,CWE-754,CVE-2019-14891,5.0,1.6,HIGH,LOW,NONE
5296,CWE-502,CVE-2019-14892,9.8,3.9,LOW,NONE,NONE
5297,CWE-502,CVE-2019-14893,9.8,3.9,LOW,NONE,NONE
5298,CWE-78,CVE-2019-14894,7.2,1.2,LOW,HIGH,NONE
5299,CWE-20,CVE-2019-14894,7.2,1.2,LOW,HIGH,NONE
5300,CWE-787,CVE-2019-14895,9.8,3.9,LOW,NONE,NONE
5301,CWE-787,CVE-2019-14896,9.8,3.9,LOW,NONE,NONE
5302,CWE-787,CVE-2019-14897,9.8,3.9,LOW,NONE,NONE
5303,CWE-667,CVE-2019-14898,7.0,1.0,HIGH,LOW,NONE
5304,CWE-362,CVE-2019-14898,7.0,1.0,HIGH,LOW,NONE
5305,CWE-300,CVE-2019-14899,7.4,1.5,LOW,LOW,REQUIRED
5306,CWE-74,CVE-2019-1490,5.4,2.3,LOW,LOW,REQUIRED
5307,CWE-89,CVE-2019-14900,6.5,2.8,LOW,LOW,NONE
5308,CWE-787,CVE-2019-14901,9.8,3.9,LOW,NONE,NONE
5309,NVD-CWE-noinfo,CVE-2019-14902,5.4,2.8,LOW,LOW,NONE
5310,CWE-78,CVE-2019-14904,7.3,1.5,LOW,HIGH,NONE
5311,CWE-610,CVE-2019-14905,5.6,0.8,LOW,HIGH,NONE
5312,CWE-787,CVE-2019-14906,9.8,3.9,LOW,NONE,NONE
5313,CWE-125,CVE-2019-14907,6.5,2.8,LOW,NONE,REQUIRED
5314,CWE-287,CVE-2019-14909,8.3,3.9,LOW,NONE,NONE
5315,CWE-295,CVE-2019-14910,9.8,3.9,LOW,NONE,NONE
5316,CWE-79,CVE-2019-14911,6.1,2.8,LOW,NONE,REQUIRED
5317,CWE-601,CVE-2019-14912,6.1,2.8,LOW,NONE,REQUIRED
5318,CWE-79,CVE-2019-14913,5.4,2.3,LOW,LOW,REQUIRED
5319,CWE-22,CVE-2019-14914,9.1,3.9,LOW,NONE,NONE
5320,CWE-79,CVE-2019-14915,6.1,2.8,LOW,NONE,REQUIRED
5321,CWE-434,CVE-2019-14916,6.5,2.8,LOW,LOW,NONE
5322,CWE-79,CVE-2019-14918,5.4,2.3,LOW,LOW,REQUIRED
5323,CWE-798,CVE-2019-14919,7.8,1.8,LOW,LOW,NONE
5324,NVD-CWE-noinfo,CVE-2019-14920,8.8,2.8,LOW,LOW,NONE
5325,CWE-78,CVE-2019-14923,8.8,2.8,LOW,LOW,NONE
5326,CWE-200,CVE-2019-14924,7.5,3.9,LOW,NONE,NONE
5327,CWE-276,CVE-2019-14925,6.5,2.8,LOW,LOW,NONE
5328,CWE-798,CVE-2019-14926,9.8,3.9,LOW,NONE,NONE
5329,CWE-200,CVE-2019-14927,7.5,3.9,LOW,NONE,NONE
5330,CWE-79,CVE-2019-14928,5.4,2.3,LOW,LOW,REQUIRED
5331,CWE-522,CVE-2019-14929,9.8,3.9,LOW,NONE,NONE
5332,CWE-798,CVE-2019-14930,9.8,3.9,LOW,NONE,NONE
5333,CWE-78,CVE-2019-14931,9.8,3.9,LOW,NONE,NONE
5334,CWE-200,CVE-2019-14932,7.5,3.9,LOW,NONE,NONE
5335,CWE-352,CVE-2019-14933,8.8,2.8,LOW,NONE,REQUIRED
5336,CWE-787,CVE-2019-14934,7.8,1.8,LOW,NONE,REQUIRED
5337,CWE-732,CVE-2019-14935,7.8,1.8,LOW,LOW,NONE
5338,CWE-200,CVE-2019-14936,5.3,3.9,LOW,NONE,NONE
5339,CWE-89,CVE-2019-14937,7.5,1.6,HIGH,LOW,NONE
5340,CWE-200,CVE-2019-14939,5.5,1.8,LOW,LOW,NONE
5341,NVD-CWE-noinfo,CVE-2019-14940,6.5,2.8,LOW,LOW,NONE
5342,CWE-400,CVE-2019-14941,7.5,3.9,LOW,NONE,NONE
5343,CWE-798,CVE-2019-14943,9.8,3.9,LOW,NONE,NONE
5344,CWE-79,CVE-2019-14945,5.4,2.3,LOW,LOW,REQUIRED
5345,CWE-79,CVE-2019-14946,5.4,2.3,LOW,LOW,REQUIRED
5346,CWE-79,CVE-2019-14947,5.4,2.3,LOW,LOW,REQUIRED
5347,CWE-79,CVE-2019-14948,5.4,2.3,LOW,LOW,REQUIRED
5348,CWE-79,CVE-2019-14949,6.1,2.8,LOW,NONE,REQUIRED
5349,CWE-79,CVE-2019-14950,6.1,2.8,LOW,NONE,REQUIRED
5350,CWE-307,CVE-2019-14951,7.5,3.9,LOW,NONE,NONE
5351,CWE-79,CVE-2019-14952,6.1,2.8,LOW,NONE,REQUIRED
5352,CWE-79,CVE-2019-14953,6.1,2.8,LOW,NONE,REQUIRED
5353,CWE-311,CVE-2019-14954,5.9,2.2,HIGH,NONE,NONE
5354,CWE-640,CVE-2019-14955,5.3,3.9,LOW,NONE,NONE
5355,CWE-281,CVE-2019-14956,4.3,2.8,LOW,LOW,NONE
5356,CWE-922,CVE-2019-14957,5.3,3.9,LOW,NONE,NONE
5357,CWE-770,CVE-2019-14958,7.5,3.9,LOW,NONE,NONE
